trial_no,generation,evaluations_num,elapsed_secs,mean,stdev,best_fit,
2,4420,4430000,9915,0.238248,0.134100,0.459762,
2,4430,4440000,9937,0.238535,0.134020,0.460917,
2,4440,4450000,9959,0.238682,0.133995,0.460917,
2,4450,4460000,9982,0.238848,0.133958,0.460917,
2,4460,4470000,10005,0.239100,0.133858,0.460917,
2,4470,4480000,10027,0.239381,0.133764,0.460917,
2,4480,4490000,10053,0.239595,0.133704,0.460917,
2,4490,4500000,10075,0.239759,0.133656,0.460917,
2,4500,4510000,10095,0.239956,0.133603,0.460917,
2,4510,4520000,10118,0.240164,0.133534,0.460917,
2,4520,4530000,10138,0.240473,0.133398,0.460917,
2,4530,4540000,10160,0.240685,0.133335,0.460917,
2,4540,4550000,10184,0.240942,0.133247,0.460917,
2,4550,4560000,10207,0.241102,0.133197,0.460917,
2,4560,4570000,10233,0.241252,0.133151,0.460917,
2,4570,4580000,10252,0.241523,0.133043,0.460917,
2,4580,4590000,10274,0.241758,0.132987,0.460917,
2,4590,4600000,10296,0.241857,0.132984,0.460917,
2,4600,4610000,10321,0.242016,0.132916,0.460917,
2,4610,4620000,10345,0.242193,0.132867,0.460917,
2,4620,4630000,10366,0.242348,0.132842,0.460917,
2,4630,4640000,10391,0.242531,0.132799,0.460917,
2,4640,4650000,10412,0.242644,0.132770,0.460917,
2,4650,4660000,10433,0.242810,0.132697,0.460917,
2,4660,4670000,10459,0.242911,0.132682,0.460917,
2,4670,4680000,10482,0.243039,0.132633,0.460917,
2,4680,4690000,10501,0.243269,0.132555,0.460917,
2,4690,4700000,10523,0.243533,0.132441,0.460917,
2,4700,4710000,10547,0.243813,0.132329,0.460917,
2,4710,4720000,10569,0.243867,0.132324,0.460917,
2,4720,4730000,10590,0.244086,0.132213,0.460917,
2,4730,4740000,10615,0.244238,0.132168,0.460917,
2,4740,4750000,10637,0.244427,0.132093,0.460917,
2,4750,4760000,10657,0.244541,0.132077,0.460917,
2,4760,4770000,10677,0.244768,0.131978,0.460917,
2,4770,4780000,10702,0.244987,0.131876,0.460917,
2,4780,4790000,10727,0.245091,0.131865,0.460917,
2,4790,4800000,10750,0.245274,0.131793,0.460917,
2,4800,4810000,10776,0.245407,0.131747,0.460917,
2,4810,4820000,10799,0.245645,0.131680,0.460917,
2,4820,4830000,10821,0.245934,0.131557,0.460917,
2,4830,4840000,10849,0.246129,0.131473,0.460917,
2,4840,4850000,10872,0.246329,0.131396,0.460917,
2,4850,4860000,10899,0.246461,0.131358,0.460917,
2,4860,4870000,10919,0.246685,0.131266,0.460917,
2,4870,4880000,10941,0.246876,0.131178,0.460917,
2,4880,4890000,10964,0.247104,0.131094,0.460917,
2,4890,4900000,10994,0.247298,0.130999,0.460917,
2,4900,4910000,11016,0.247516,0.130898,0.460917,
2,4910,4920000,11039,0.247624,0.130867,0.460917,
2,4920,4930000,11062,0.247859,0.130757,0.460917,
2,4930,4940000,11088,0.248108,0.130633,0.460917,
2,4940,4950000,11114,0.248264,0.130577,0.460917,
2,4950,4960000,11137,0.248432,0.130500,0.460917,
2,4960,4970000,11165,0.248662,0.130395,0.460917,
2,4970,4980000,11188,0.248890,0.130306,0.460917,
2,4980,4990000,11211,0.249056,0.130258,0.460917,
2,4990,5000000,11235,0.249162,0.130233,0.460917,
2,5000,5010000,11258,0.249406,0.130118,0.460917,
2,5010,5020000,11281,0.249553,0.130070,0.460917,
2,5020,5030000,11303,0.249676,0.130045,0.460917,
2,5030,5040000,11327,0.249907,0.129934,0.460917,
